#wavelength	flux
8930.082417	2.23E+03
8932.315214	2.23E+03
8934.54857	2.23E+03
8936.782484	2.23E+03
8939.016957	2.22E+03
8941.251988	2.22E+03
8943.487578	2.22E+03
8945.723727	2.22E+03
8947.960436	2.22E+03
8950.197703	2.21E+03
8952.43553	2.21E+03
8954.673917	2.21E+03
8956.912863	2.21E+03
8959.152369	2.20E+03
8961.392434	2.20E+03
8963.63306	2.20E+03
8965.874246	2.20E+03
8968.115993	2.20E+03
8970.3583	2.19E+03
8972.601168	2.19E+03
8974.844596	2.19E+03
8977.088586	2.19E+03
8979.333136	2.18E+03
8981.578248	2.18E+03
8983.823921	2.18E+03
8986.070155	2.18E+03
8988.316951	2.18E+03
8990.564309	2.17E+03
8992.812229	2.17E+03
8995.060711	2.17E+03
8997.309755	2.17E+03
8999.559361	2.17E+03
9001.80953	2.16E+03
9004.060262	2.16E+03
9006.311556	2.16E+03
9008.563413	2.16E+03
9010.815833	2.15E+03
9013.068816	2.15E+03
9015.322363	2.15E+03
9017.576473	2.15E+03
9019.831147	2.15E+03
9022.086384	2.14E+03
9024.342186	2.14E+03
9026.598551	2.14E+03
9028.85548	2.14E+03
9031.112974	2.14E+03
9033.371032	2.13E+03
9035.629655	2.13E+03
9037.888843	2.13E+03
9040.148595	2.13E+03
9042.408913	2.12E+03
9044.669795	2.12E+03
9046.931243	2.12E+03
9049.193256	2.12E+03
9051.455835	2.12E+03
9053.71898	2.11E+03
9055.98269	2.11E+03
9058.246967	2.11E+03
9060.511809	2.11E+03
9062.777218	2.11E+03
9065.043193	2.10E+03
9067.309735	2.10E+03
9069.576844	2.10E+03
9071.844519	2.10E+03
9074.112761	2.10E+03
9076.381571	2.09E+03
9078.650948	2.09E+03
9080.920892	2.09E+03
9083.191404	2.09E+03
9085.462483	2.09E+03
9087.73413	2.08E+03
9090.006346	2.08E+03
9092.279129	2.08E+03
9094.552481	2.08E+03
9096.826401	2.08E+03
9099.100889	2.07E+03
9101.375947	2.07E+03
9103.651573	2.07E+03
9105.927768	2.07E+03
9108.204532	2.07E+03
9110.481866	2.06E+03
9112.759769	2.06E+03
9115.038241	2.06E+03
9117.317283	2.06E+03
9119.596895	2.05E+03
9121.877077	2.05E+03
9124.157829	2.05E+03
9126.439152	2.05E+03
9128.721044	2.05E+03
9131.003508	2.04E+03
9133.286542	2.04E+03
9135.570146	2.04E+03
9137.854322	2.04E+03
9140.139069	2.04E+03
9142.424387	2.03E+03
9144.710277	2.03E+03
9146.996738	2.03E+03
9149.283771	2.03E+03
9151.571375	2.03E+03
9153.859552	2.02E+03
9156.1483	2.02E+03
9158.437621	2.02E+03
9160.727515	2.02E+03
9163.017981	2.02E+03
9165.309019	2.01E+03
9167.600631	2.01E+03
9169.892815	2.01E+03
9172.185572	2.01E+03
9174.478903	2.01E+03
9176.772807	2.00E+03
9179.067285	2.00E+03
9181.362336	2.00E+03
9183.657962	2.00E+03
9185.954161	2.00E+03
9188.250934	1.99E+03
9190.548282	1.99E+03
9192.846204	1.99E+03
9195.1447	1.99E+03
9197.443772	1.99E+03
9199.743418	1.98E+03
9202.043639	1.98E+03
9204.344435	1.98E+03
9206.645806	1.98E+03
9208.947753	1.98E+03
9211.250276	1.97E+03
9213.553374	1.97E+03
9215.857048	1.97E+03
9218.161298	1.97E+03
9220.466124	1.97E+03
9222.771526	1.96E+03
9225.077505	1.96E+03
9227.384061	1.96E+03
9229.691193	1.96E+03
9231.998902	1.96E+03
9234.307188	1.95E+03
9236.616051	1.95E+03
9238.925491	1.95E+03
9241.235509	1.95E+03
9243.546104	1.95E+03
9245.857277	1.94E+03
9248.169028	1.94E+03
9250.481357	1.94E+03
9252.794264	1.94E+03
9255.10775	1.94E+03
9257.421814	1.93E+03
9259.736456	1.93E+03
9262.051677	1.93E+03
9264.367477	1.93E+03
9266.683856	1.93E+03
9269.000815	1.93E+03
9271.318352	1.92E+03
9273.636469	1.92E+03
9275.955166	1.92E+03
9278.274442	1.92E+03
9280.594298	1.92E+03
9282.914735	1.91E+03
9285.235751	1.91E+03
9287.557348	1.91E+03
9289.879525	1.91E+03
9292.202283	1.91E+03
9294.525622	1.91E+03
9296.849541	1.90E+03
9299.174042	1.90E+03
9301.499124	1.90E+03
9303.824787	1.90E+03
9306.151032	1.90E+03
9308.477858	1.89E+03
9310.805266	1.89E+03
9313.133256	1.89E+03
9315.461828	1.89E+03
9317.790982	1.89E+03
9320.120719	1.88E+03
9322.451038	1.88E+03
9324.78194	1.88E+03
9327.113424	1.88E+03
9329.445492	1.88E+03
9331.778143	1.87E+03
9334.111376	1.87E+03
9336.445194	1.87E+03
9338.779594	1.87E+03
9341.114579	1.87E+03
9343.450147	1.86E+03
9345.786299	1.86E+03
9348.123036	1.86E+03
9350.460356	1.86E+03
9352.798261	1.85E+03
9355.136751	1.85E+03
9357.475825	1.85E+03
9359.815484	1.85E+03
9362.155728	1.84E+03
9364.496557	1.84E+03
9366.837972	1.84E+03
9369.179971	1.83E+03
9371.522557	1.83E+03
9373.865728	1.82E+03
9376.209485	1.82E+03
9378.553828	1.81E+03
9380.898757	1.80E+03
9383.244273	1.79E+03
9385.590375	1.78E+03
9387.937063	1.77E+03
9390.284339	1.76E+03
9392.632201	1.75E+03
9394.98065	1.76E+03
9397.329687	1.77E+03
9399.67931	1.78E+03
9402.029522	1.78E+03
9404.380321	1.79E+03
9406.731707	1.79E+03
9409.083682	1.79E+03
9411.436244	1.80E+03
9413.789395	1.80E+03
9416.143134	1.80E+03
9418.497462	1.80E+03
9420.852378	1.80E+03
9423.207884	1.80E+03
9425.563978	1.80E+03
9427.920661	1.80E+03
9430.277933	1.79E+03
9432.635795	1.79E+03
9434.994247	1.79E+03
9437.353288	1.79E+03
9439.712919	1.79E+03
9442.07314	1.79E+03
9444.433951	1.79E+03
9446.795352	1.79E+03
9449.157344	1.78E+03
9451.519926	1.78E+03
9453.883099	1.78E+03
9456.246863	1.78E+03
9458.611218	1.78E+03
9460.976164	1.78E+03
9463.341701	1.77E+03
9465.70783	1.77E+03
9468.07455	1.77E+03
9470.441862	1.77E+03
9472.809766	1.77E+03
9475.178263	1.77E+03
9477.547351	1.76E+03
9479.917032	1.76E+03
9482.287305	1.76E+03
9484.658171	1.76E+03
9487.029629	1.76E+03
9489.401681	1.76E+03
9491.774325	1.75E+03
9494.147563	1.75E+03
9496.521394	1.75E+03
9498.895819	1.75E+03
9501.270838	1.75E+03
9503.64645	1.74E+03
9506.022656	1.74E+03
9508.399456	1.74E+03
9510.776851	1.74E+03
9513.15484	1.74E+03
9515.533424	1.74E+03
9517.912602	1.73E+03
9520.292375	1.73E+03
9522.672744	1.73E+03
9525.053707	1.73E+03
9527.435266	1.73E+03
9529.81742	1.73E+03
9532.20017	1.72E+03
9534.583515	1.72E+03
9536.967457	1.72E+03
9539.351994	1.72E+03
9541.737128	1.72E+03
9544.122858	1.72E+03
9546.509185	1.71E+03
9548.896108	1.71E+03
9551.283628	1.71E+03
9553.671745	1.71E+03
9556.060459	1.71E+03
9558.449771	1.71E+03
9560.839679	1.71E+03
9563.230186	1.70E+03
9565.62129	1.70E+03
9568.012992	1.70E+03
9570.405292	1.70E+03
9572.79819	1.70E+03
9575.191686	1.70E+03
9577.585781	1.69E+03
9579.980474	1.69E+03
9582.375766	1.69E+03
9584.771657	1.69E+03
9587.168147	1.69E+03
9589.565237	1.69E+03
9591.962925	1.68E+03
9594.361213	1.68E+03
9596.760101	1.68E+03
9599.159589	1.68E+03
9601.559676	1.68E+03
9603.960364	1.68E+03
9606.361651	1.67E+03
9608.76354	1.67E+03
9611.166029	1.67E+03
9613.569118	1.67E+03
9615.972808	1.67E+03
9618.3771	1.67E+03
9620.781992	1.66E+03
9623.187486	1.66E+03
9625.593581	1.66E+03
9628.000278	1.66E+03
9630.407576	1.66E+03
9632.815477	1.66E+03
9635.223979	1.65E+03
9637.633084	1.65E+03
9640.042791	1.65E+03
9642.453101	1.65E+03
9644.864013	1.65E+03
9647.275528	1.65E+03
9649.687646	1.64E+03
9652.100367	1.64E+03
9654.513691	1.64E+03
9656.927619	1.64E+03
9659.34215	1.64E+03
9661.757285	1.64E+03
9664.173024	1.63E+03
9666.589367	1.63E+03
9669.006314	1.63E+03
9671.423866	1.63E+03
9673.842021	1.63E+03
9676.260782	1.63E+03
9678.680147	1.63E+03
9681.100117	1.62E+03
9683.520692	1.62E+03
9685.941873	1.62E+03
9688.363658	1.62E+03
9690.78605	1.62E+03
9693.209047	1.62E+03
9695.632649	1.61E+03
9698.056858	1.61E+03
9700.481673	1.61E+03
9702.907094	1.61E+03
9705.333122	1.61E+03
9707.759756	1.61E+03
9710.186997	1.60E+03
9712.614845	1.60E+03
9715.043299	1.60E+03
9717.472361	1.60E+03
9719.902031	1.60E+03
9722.332308	1.60E+03
9724.763192	1.60E+03
9727.194684	1.59E+03
9729.626785	1.59E+03
9732.059493	1.59E+03
9734.49281	1.59E+03
9736.926735	1.59E+03
9739.361268	1.59E+03
9741.79641	1.58E+03
9744.232162	1.58E+03
9746.668522	1.58E+03
9749.105491	1.58E+03
9751.54307	1.58E+03
9753.981258	1.58E+03
9756.420055	1.57E+03
9758.859463	1.57E+03
9761.29948	1.57E+03
9763.740108	1.57E+03
9766.181346	1.57E+03
9768.623194	1.57E+03
9771.065652	1.57E+03
9773.508722	1.56E+03
9775.952402	1.56E+03
9778.396693	1.56E+03
9780.841595	1.56E+03
9783.287109	1.56E+03
9785.733234	1.56E+03
9788.179971	1.55E+03
9790.627319	1.55E+03
9793.07528	1.55E+03
9795.523852	1.55E+03
9797.973037	1.55E+03
9800.422834	1.55E+03
9802.873243	1.54E+03
9805.324265	1.54E+03
9807.7759	1.54E+03
9810.228149	1.54E+03
9812.68101	1.54E+03
9815.134484	1.54E+03
9817.588572	1.54E+03
9820.043274	1.53E+03
9822.498589	1.53E+03
9824.954518	1.53E+03
9827.411061	1.53E+03
9829.868219	1.53E+03
9832.32599	1.52E+03
9834.784377	1.52E+03
9837.243378	1.52E+03
9839.702994	1.52E+03
9842.163224	1.52E+03
9844.62407	1.52E+03
9847.085532	1.51E+03
9849.547608	1.51E+03
9852.010301	1.51E+03
9854.473609	1.51E+03
9856.937532	1.51E+03
9859.402072	1.51E+03
9861.867229	1.51E+03
9864.333001	1.51E+03
9866.79939	1.50E+03
9869.266396	1.50E+03
9871.734019	1.50E+03
9874.202258	1.50E+03
9876.671115	1.50E+03
9879.140589	1.50E+03
9881.61068	1.50E+03
9884.081389	1.50E+03
9886.552716	1.49E+03
9889.024661	1.49E+03
9891.497223	1.49E+03
9893.970404	1.49E+03
9896.444204	1.49E+03
9898.918622	1.49E+03
9901.393658	1.49E+03
9903.869314	1.48E+03
9906.345588	1.48E+03
9908.822481	1.48E+03
9911.299994	1.48E+03
9913.778127	1.48E+03
9916.256878	1.48E+03
9918.73625	1.48E+03
9921.216242	1.47E+03
9923.696853	1.47E+03
9926.178085	1.47E+03
9928.659937	1.47E+03
9931.14241	1.47E+03
9933.625504	1.47E+03
9936.109218	1.47E+03
9938.593553	1.46E+03
9941.07851	1.46E+03
9943.564088	1.46E+03
9946.050287	1.46E+03
9948.537108	1.46E+03
9951.024551	1.46E+03
9953.512615	1.46E+03
9956.001302	1.45E+03
9958.490611	1.45E+03
9960.980542	1.45E+03
9963.471096	1.45E+03
9965.962273	1.45E+03
9968.454073	1.45E+03
9970.946495	1.45E+03
9973.439541	1.44E+03
9975.93321	1.44E+03
9978.427503	1.44E+03
9980.922419	1.44E+03
9983.417959	1.44E+03
9985.914123	1.44E+03
9988.410911	1.44E+03
9990.908323	1.43E+03
9993.40636	1.43E+03
9995.905022	1.43E+03
9998.404308	1.43E+03
10000.90422	1.43E+03
10003.40475	1.43E+03
10005.90592	1.43E+03
10008.4077	1.42E+03
10010.91012	1.42E+03
10013.41315	1.42E+03
10015.91682	1.42E+03
10018.42111	1.42E+03
10020.92602	1.42E+03
10023.43156	1.42E+03
10025.93773	1.41E+03
10028.44453	1.41E+03
10030.95195	1.41E+03
10033.46	1.41E+03
10035.96868	1.41E+03
10038.47798	1.41E+03
10040.98791	1.41E+03
10043.49847	1.40E+03
10046.00965	1.40E+03
10048.52147	1.40E+03
10051.03391	1.40E+03
10053.54698	1.40E+03
10056.06068	1.40E+03
10058.575	1.40E+03
10061.08996	1.39E+03
10063.60554	1.39E+03
10066.12176	1.39E+03
10068.6386	1.39E+03
10071.15607	1.39E+03
10073.67417	1.39E+03
10076.1929	1.39E+03
10078.71227	1.39E+03
10081.23226	1.38E+03
10083.75288	1.38E+03
10086.27413	1.38E+03
10088.79601	1.38E+03
10091.31852	1.38E+03
10093.84166	1.38E+03
10096.36544	1.38E+03
10098.88984	1.37E+03
10101.41488	1.37E+03
10103.94054	1.37E+03
10106.46684	1.37E+03
10108.99377	1.37E+03
10111.52133	1.37E+03
10114.04953	1.37E+03
10116.57835	1.36E+03
10119.10781	1.36E+03
10121.6379	1.36E+03
10124.16863	1.36E+03
10126.69998	1.36E+03
10129.23197	1.36E+03
10131.76459	1.36E+03
10134.29785	1.36E+03
10136.83174	1.35E+03
10139.36626	1.35E+03
10141.90141	1.35E+03
10144.4372	1.35E+03
10146.97363	1.35E+03
10149.51069	1.35E+03
10152.04838	1.35E+03
10154.58671	1.34E+03
10157.12567	1.34E+03
10159.66526	1.34E+03
10162.20549	1.34E+03
10164.74636	1.34E+03
10167.28786	1.34E+03
10169.83	1.34E+03
10172.37277	1.34E+03
10174.91618	1.33E+03
10177.46023	1.33E+03
10180.00491	1.33E+03
10182.55022	1.33E+03
10185.09618	1.33E+03
10187.64277	1.33E+03
10190.18999	1.33E+03
10192.73786	1.32E+03
10195.28636	1.32E+03
10197.83549	1.32E+03
10200.38527	1.32E+03
10202.93568	1.32E+03
10205.48673	1.32E+03
10208.03842	1.32E+03
10210.59075	1.32E+03
10213.14371	1.31E+03
10215.69731	1.31E+03
10218.25155	1.31E+03
10220.80643	1.31E+03
10223.36195	1.31E+03
10225.91811	1.31E+03
10228.47491	1.31E+03
10231.03234	1.30E+03
10233.59042	1.30E+03
10236.14913	1.30E+03
10238.70849	1.30E+03
10241.26848	1.30E+03
10243.82912	1.30E+03
10246.39039	1.29E+03
10248.95231	1.29E+03
10251.51486	1.29E+03
10254.07806	1.29E+03
10256.6419	1.29E+03
10259.20637	1.29E+03
10261.77149	1.28E+03
10264.33725	1.28E+03
10266.90366	1.28E+03
10269.4707	1.28E+03
10272.03839	1.28E+03
10274.60672	1.28E+03
10277.17569	1.28E+03
10279.7453	1.28E+03
10282.31555	1.28E+03
10284.88645	1.28E+03
10287.45799	1.28E+03
10290.03017	1.27E+03
10292.603	1.27E+03
10295.17647	1.27E+03
10297.75058	1.27E+03
10300.32534	1.27E+03
10302.90074	1.27E+03
10305.47679	1.27E+03
10308.05348	1.27E+03
10310.63081	1.27E+03
10313.20879	1.26E+03
10315.78741	1.26E+03
10318.36667	1.26E+03
10320.94659	1.26E+03
10323.52714	1.26E+03
10326.10834	1.26E+03
10328.69019	1.26E+03
10331.27268	1.26E+03
10333.85582	1.25E+03
10336.43961	1.25E+03
10339.02404	1.25E+03
10341.60911	1.25E+03
10344.19484	1.25E+03
10346.78121	1.25E+03
10349.36822	1.25E+03
10351.95589	1.25E+03
10354.5442	1.24E+03
10357.13315	1.24E+03
10359.72276	1.24E+03
10362.31301	1.24E+03
10364.90391	1.24E+03
10367.49546	1.24E+03
10370.08765	1.24E+03
10372.68049	1.24E+03
10375.27399	1.23E+03
10377.86813	1.23E+03
10380.46291	1.23E+03
10383.05835	1.23E+03
10385.65444	1.23E+03
10388.25117	1.23E+03
10390.84856	1.23E+03
10393.44659	1.23E+03
10396.04528	1.22E+03
10398.64461	1.22E+03
10401.24459	1.22E+03
10403.84523	1.22E+03
10406.44651	1.22E+03
10409.04845	1.22E+03
10411.65103	1.22E+03
10414.25427	1.22E+03
10416.85815	1.21E+03
10419.46269	1.21E+03
10422.06788	1.21E+03
10424.67372	1.21E+03
10427.28021	1.21E+03
10429.88735	1.21E+03
10432.49515	1.21E+03
10435.1036	1.21E+03
10437.7127	1.20E+03
10440.32245	1.20E+03
10442.93285	1.20E+03
10445.54391	1.20E+03
10448.15562	1.20E+03
10450.76798	1.20E+03
10453.381	1.20E+03
10455.99467	1.19E+03
10458.60899	1.19E+03
10461.22397	1.19E+03
10463.8396	1.19E+03
10466.45588	1.19E+03
10469.07282	1.19E+03
10471.69041	1.18E+03
10474.30866	1.18E+03
10476.92756	1.18E+03
10479.54712	1.18E+03
10482.16733	1.17E+03
10484.7882	1.17E+03
10487.40972	1.16E+03
10490.0319	1.16E+03
10492.65473	1.15E+03
10495.27822	1.15E+03
10497.90236	1.14E+03
10500.52716	1.12E+03
10503.15262	1.11E+03
10505.77874	1.12E+03
10508.40551	1.13E+03
10511.03293	1.14E+03
10513.66102	1.14E+03
10516.28976	1.15E+03
10518.91916	1.15E+03
10521.54921	1.15E+03
10524.17993	1.15E+03
10526.8113	1.15E+03
10529.44333	1.16E+03
10532.07601	1.16E+03
10534.70936	1.16E+03
10537.34336	1.16E+03
10539.97803	1.16E+03
10542.61335	1.15E+03
10545.24933	1.15E+03
10547.88597	1.15E+03
10550.52327	1.15E+03
10553.16122	1.15E+03
10555.79984	1.15E+03
10558.43912	1.15E+03
10561.07905	1.15E+03
10563.71965	1.15E+03
10566.36091	1.15E+03
10569.00283	1.15E+03
10571.64541	1.15E+03
10574.28864	1.14E+03
10576.93254	1.14E+03
10579.57711	1.14E+03
10582.22233	1.14E+03
10584.86821	1.14E+03
10587.51476	1.14E+03
10590.16196	1.14E+03
10592.80983	1.14E+03
10595.45836	1.14E+03
10598.10756	1.13E+03
10600.75741	1.13E+03
10603.40793	1.13E+03
10606.05911	1.13E+03
10608.71095	1.13E+03
10611.36346	1.13E+03
10614.01663	1.13E+03
10616.67046	1.13E+03
10619.32496	1.13E+03
10621.98012	1.13E+03
10624.63595	1.12E+03
10627.29243	1.12E+03
10629.94959	1.12E+03
10632.6074	1.12E+03
10635.26589	1.12E+03
10637.92503	1.12E+03
10640.58484	1.12E+03
10643.24532	1.12E+03
10645.90646	1.12E+03
10648.56827	1.11E+03
10651.23074	1.11E+03
10653.89388	1.11E+03
10656.55768	1.11E+03
10659.22215	1.11E+03
10661.88729	1.11E+03
10664.55309	1.11E+03
10667.21956	1.11E+03
10669.88669	1.11E+03
10672.5545	1.10E+03
10675.22296	1.10E+03
10677.8921	1.10E+03
10680.56191	1.10E+03
10683.23238	1.10E+03
10685.90352	1.10E+03
10688.57532	1.10E+03
10691.2478	1.10E+03
10693.92094	1.10E+03
10696.59475	1.09E+03
10699.26923	1.09E+03
10701.94438	1.09E+03
10704.6202	1.09E+03
10707.29669	1.09E+03
10709.97384	1.09E+03
10712.65167	1.09E+03
10715.33016	1.09E+03
10718.00933	1.09E+03
10720.68916	1.08E+03
10723.36967	1.08E+03
10726.05084	1.08E+03
10728.73269	1.08E+03
10731.4152	1.08E+03
10734.09839	1.08E+03
10736.78225	1.08E+03
10739.46678	1.08E+03
10742.15198	1.08E+03
10744.83785	1.07E+03
10747.52439	1.07E+03
10750.2116	1.07E+03
10752.89949	1.07E+03
10755.58805	1.07E+03
10758.27728	1.07E+03
10760.96718	1.07E+03
10763.65776	1.07E+03
10766.34901	1.07E+03
10769.04093	1.06E+03
10771.73352	1.06E+03
10774.42679	1.06E+03
10777.12073	1.06E+03
10779.81534	1.06E+03
10782.51063	1.06E+03
10785.20659	1.06E+03
10787.90323	1.05E+03
10790.60054	1.05E+03
10793.29852	1.05E+03
10795.99718	1.05E+03
10798.69652	1.05E+03
10801.39653	1.05E+03
10804.09721	1.04E+03
10806.79857	1.04E+03
10809.5006	1.04E+03
10812.20331	1.04E+03
10814.9067	1.04E+03
10817.61076	1.04E+03
10820.3155	1.04E+03
10823.02092	1.04E+03
10825.72701	1.04E+03
10828.43377	1.04E+03
10831.14122	1.04E+03
10833.84934	1.04E+03
10836.55814	1.04E+03
10839.26761	1.04E+03
10841.97777	1.04E+03
10844.6886	1.04E+03
10847.4001	1.03E+03
10850.11229	1.03E+03
10852.82515	1.03E+03
10855.5387	1.03E+03
10858.25292	1.03E+03
10860.96782	1.03E+03
10863.6834	1.03E+03
10866.39966	1.03E+03
10869.11659	1.03E+03
10871.83421	1.03E+03
10874.5525	1.03E+03
10877.27148	1.02E+03
10879.99113	1.02E+03
10882.71147	1.02E+03
10885.43248	1.02E+03
10888.15418	1.02E+03
10890.87656	1.02E+03
10893.59961	1.02E+03
10896.32335	1.02E+03
10899.04777	1.02E+03
10901.77287	1.02E+03
10904.49865	1.01E+03
10907.22511	1.01E+03
10909.95226	1.01E+03
10912.68008	1.01E+03
10915.40859	1.01E+03
10918.13778	1.01E+03
10920.86766	1.01E+03
10923.59821	1.01E+03
10926.32945	1.01E+03
10929.06137	1.01E+03
10931.79397	1.00E+03
10934.52726	1.00E+03
10937.26123	1.00E+03
10939.99589	1.00E+03
10942.73123	1.00E+03
10945.46725	9.99E+02
10948.20395	9.98E+02
10950.94134	9.97E+02
10953.67942	9.96E+02
10956.41818	9.95E+02
10959.15762	9.94E+02
10961.89775	9.93E+02
10964.63857	9.92E+02
10967.38007	9.91E+02
10970.12225	9.90E+02
10972.86512	9.89E+02
10975.60868	9.88E+02
10978.35292	9.88E+02
10981.09785	9.87E+02
10983.84346	9.86E+02
10986.58976	9.85E+02
10989.33675	9.84E+02
10992.08443	9.83E+02
10994.83279	9.82E+02
10997.58184	9.81E+02
11000.33158	9.80E+02
11003.082	9.79E+02
11005.83311	9.78E+02
11008.58491	9.77E+02
11011.3374	9.76E+02
11014.09057	9.75E+02
11016.84444	9.74E+02
11019.59899	9.73E+02
11022.35423	9.72E+02
11025.11016	9.71E+02
11027.86678	9.70E+02
11030.62409	9.69E+02
11033.38209	9.68E+02
11036.14078	9.67E+02
11038.90015	9.66E+02
11041.66022	9.65E+02
11044.42098	9.64E+02
11047.18242	9.63E+02
11049.94456	9.62E+02
11052.70739	9.61E+02
11055.47091	9.60E+02
11058.23512	9.59E+02
11061.00002	9.58E+02
11063.76562	9.57E+02
11066.5319	9.56E+02
11069.29888	9.55E+02
11072.06654	9.54E+02
11074.8349	9.54E+02
11077.60396	9.53E+02
11080.3737	9.52E+02
11083.14414	9.51E+02
11085.91527	9.50E+02
11088.68709	9.49E+02
11091.45961	9.48E+02
11094.23281	9.47E+02
11097.00672	9.46E+02
11099.78131	9.45E+02
11102.5566	9.44E+02
11105.33259	9.43E+02
11108.10926	9.42E+02
11110.88663	9.41E+02
11113.6647	9.40E+02
11116.44346	9.40E+02
11119.22292	9.39E+02
11122.00307	9.38E+02
11124.78391	9.37E+02
11127.56545	9.36E+02
11130.34769	9.35E+02
11133.13062	9.34E+02
11135.91425	9.33E+02
11138.69857	9.32E+02
11141.48359	9.31E+02
11144.26931	9.30E+02
11147.05572	9.29E+02
11149.84283	9.28E+02
11152.63064	9.27E+02
11155.41914	9.27E+02
11158.20834	9.26E+02
11160.99824	9.25E+02
11163.78884	9.24E+02
11166.58013	9.23E+02
11169.37212	9.22E+02
11172.16481	9.21E+02
11174.9582	9.20E+02
11177.75228	9.19E+02
11180.54707	9.18E+02
11183.34255	9.17E+02
11186.13873	9.16E+02
11188.93562	9.15E+02
11191.7332	9.15E+02
11194.53148	9.14E+02
11197.33046	9.13E+02
11200.13014	9.12E+02
11202.93052	9.11E+02
11205.7316	9.10E+02
11208.53338	9.09E+02
11211.33586	9.08E+02
11214.13904	9.07E+02
11216.94292	9.06E+02
11219.7475	9.05E+02
11222.55279	9.04E+02
11225.35878	9.03E+02
11228.16546	9.02E+02
11230.97285	9.01E+02
11233.78094	9.00E+02
11236.58974	8.99E+02
11239.39923	8.98E+02
11242.20943	8.97E+02
11245.02033	8.96E+02
11247.83194	8.95E+02
11250.64424	8.94E+02
11253.45725	8.93E+02
11256.27097	8.92E+02
11259.08538	8.91E+02
11261.9005	8.90E+02
11264.71633	8.89E+02
11267.53286	8.88E+02
11270.35009	8.86E+02
11273.16803	8.85E+02
11275.98667	8.83E+02
11278.80601	8.81E+02
11281.62606	8.80E+02
11284.44682	8.77E+02
11287.26828	8.75E+02
11290.09045	8.72E+02
11292.91332	8.68E+02
11295.7369	8.64E+02
11298.56118	8.58E+02
11301.38617	8.49E+02
11304.21187	8.34E+02
11307.03828	8.15E+02
11309.86539	8.12E+02
11312.6932	8.29E+02
11315.52173	8.43E+02
11318.35096	8.51E+02
11321.1809	8.55E+02
11324.01154	8.58E+02
11326.8429	8.60E+02
11329.67496	8.62E+02
11332.50773	8.63E+02
11335.34121	8.63E+02
11338.17539	8.63E+02
11341.01029	8.63E+02
11343.84589	8.63E+02
11346.68221	8.63E+02
11349.51923	8.62E+02
11352.35696	8.62E+02
11355.1954	8.61E+02
11358.03455	8.61E+02
11360.87441	8.60E+02
11363.71498	8.60E+02
11366.55626	8.59E+02
11369.39826	8.58E+02
11372.24096	8.57E+02
11375.08437	8.57E+02
11377.92849	8.56E+02
11380.77333	8.55E+02
11383.61888	8.54E+02
11386.46513	8.54E+02
11389.3121	8.53E+02
11392.15978	8.52E+02
11395.00818	8.51E+02
11397.85728	8.50E+02
11400.7071	8.50E+02
11403.55763	8.49E+02
11406.40887	8.48E+02
11409.26083	8.47E+02
